date,airlineName,flightNumber,craftTypeName,departureCity,departureAirport,departureTime,arrivalCity,arrivalAirport,arrivalTime,stopoverCity,lowestPrice,punctualRate
2020-05-20,中国联合航空,KN5759,波音737(中型),北京,大兴国际机场,12:55,南阳,姜营机场,14:50,,508,
2020-05-20,河北航空,NS8027,波音738(中型),北京,大兴国际机场,08:00,宁波,栎社国际机场T2,10:25,,532,94.87%
2020-05-20,中国联合航空,KN5991,波音737(中型),北京,大兴国际机场,12:45,宁波,栎社国际机场T2,15:15,,548,100.00%
2020-05-20,厦门航空,MF7193,波音738(中型),北京,大兴国际机场,08:00,宁波,栎社国际机场T2,10:25,,580,94.87%
2020-05-20,中国联合航空,KN2267,波音737(中型),北京,大兴国际机场,16:30,齐齐哈尔,三家子机场,18:40,,928,100.00%
2020-05-20,中国联合航空,KN5931,波音737(中型),北京,大兴国际机场,14:55,衢州,衢州机场,17:20,,558,97%
2020-05-20,中国联合航空,KN5867,波音737(中型),北京,大兴国际机场,10:10,日照,山字河机场,11:45,,240,96.61%
2020-05-20,首都航空,JD5577,空客 A320(中型),北京,大兴国际机场,06:50,三亚,凤凰国际机场T2,11:10,,297,96.61%
2020-05-20,首都航空,JD5869,空客 A320(中型),北京,大兴国际机场,17:15,三亚,凤凰国际机场T2,23:05,合肥,297,100.00%
2020-05-20,南方航空,CZ6712,空客321(中型),北京,大兴国际机场,13:15,三亚,凤凰国际机场T1,17:30,,350,98.32%
2020-05-20,河北航空,NS8011,波音738(中型),北京,大兴国际机场,14:45,三亚,凤凰国际机场T2,19:10,,350,93.10%
2020-05-20,厦门航空,MF8393,波音738(中型),北京,大兴国际机场,09:00,三亚,凤凰国际机场T1,13:20,,920,98.32%
2020-05-20,厦门航空,MF7177,波音738(中型),北京,大兴国际机场,14:45,三亚,凤凰国际机场T2,19:10,,1010,93.10%
2020-05-20,南方航空,CZ6718,空客330(大型),北京,大兴国际机场,07:50,三亚,凤凰国际机场T1,12:00,,1310,98.32%
2020-05-20,南方航空,CZ5870,波音738(中型),北京,大兴国际机场,09:00,三亚,凤凰国际机场T1,13:20,,1810,98.32%
2020-05-20,中国联合航空,KN5927,波音737(中型),北京,大兴国际机场,11:50,厦门,高崎国际机场T4,15:05,,649,97%
2020-05-20,厦门航空,MF8128,波音738(中型),北京,大兴国际机场,13:30,厦门,高崎国际机场T3,16:30,,980,100%
2020-05-20,厦门航空,MF8102,,北京,大兴国际机场,16:40,厦门,高崎国际机场T3,19:45,,980,100%
2020-05-20,厦门航空,MF8106,波音738(中型),北京,大兴国际机场,18:55,厦门,高崎国际机场T3,22:05,,980,100%
2020-05-20,南方航空,CZ5896,波音738(中型),北京,大兴国际机场,13:30,厦门,高崎国际机场T3,16:30,,1260,100%
2020-05-20,南方航空,CZ5037,波音787(大型),北京,大兴国际机场,16:40,厦门,高崎国际机场T3,19:45,,1260,100%
2020-05-20,南方航空,CZ5041,波音738(中型),北京,大兴国际机场,18:55,厦门,高崎国际机场T3,22:05,,1260,100%
2020-05-20,中国联合航空,KN5737,波音737(中型),北京,大兴国际机场,07:55,上海,虹桥国际机场T2,10:10,,501,100.00%
2020-05-20,中国联合航空,KN5977,波音737(中型),北京,大兴国际机场,21:00,上海,浦东国际机场T1,23:05,,503,100.00%
2020-05-20,南方航空,CZ3907,空客321(中型),北京,大兴国际机场,08:15,上海,虹桥国际机场T2,10:30,,560,93.10%
2020-05-20,中国联合航空,KN5955,波音737(中型),北京,大兴国际机场,14:55,上海,虹桥国际机场T2,17:20,,579,100.00%
2020-05-20,吉祥航空,HO1252,空客321(中型),北京,大兴国际机场,14:35,上海,虹桥国际机场T2,17:05,,645,98.32%
2020-05-20,厦门航空,MF8178,波音738(中型),北京,大兴国际机场,16:30,上海,浦东国际机场T2,18:40,,670,100.00%
2020-05-20,南方航空,CZ8887,空客330(大型),北京,大兴国际机场,12:00,上海,虹桥国际机场T2,14:10,,730,
2020-05-20,南方航空,CZ5079,波音738(中型),北京,大兴国际机场,16:30,上海,浦东国际机场T2,18:40,,730,100.00%
2020-05-20,厦门航空,MF8142,波音738(中型),北京,大兴国际机场,15:15,深圳,宝安国际机场T3,18:40,,550,100%
2020-05-20,东方航空,MU9627,空客321(中型),北京,大兴国际机场,17:00,深圳,宝安国际机场T3,20:25,,550,
2020-05-20,中国联合航空,KN5855,波音737(中型),北京,大兴国际机场,07:10,深圳,宝安国际机场T3,10:30,,715,97%
2020-05-20,中国联合航空,KN5911,波音737(中型),北京,大兴国际机场,13:50,深圳,宝安国际机场T3,17:30,,715,100%
2020-05-20,中国联合航空,KN5867,波音737(中型),北京,大兴国际机场,10:10,深圳,宝安国际机场T3,15:30,日照,764,97%
2020-05-20,南方航空,CZ5059,波音738(中型),北京,大兴国际机场,15:15,深圳,宝安国际机场T3,18:40,,1490,100%
2020-05-20,河北航空,NS8009,波音738(中型),北京,大兴国际机场,16:30,扬州,扬州泰州机场,18:10,,612,97%
2020-05-20,厦门航空,MF7175,波音738(中型),北京,大兴国际机场,16:30,扬州,扬州泰州机场,18:10,,630,97%
2020-05-20,中国联合航空,KN2917,波音737(中型),北京,大兴国际机场,07:55,通辽,通辽机场,09:30,,354,94.87%
2020-05-20,南方航空,CZ3994,空客320(中型),北京,大兴国际机场,06:45,铜仁,铜仁凤凰机场,09:40,,710,100%
2020-05-20,中国联合航空,KN2225,波音737(中型),北京,大兴国际机场,15:45,威海,大水泊机场,17:10,,418,100.00%
2020-05-20,中国联合航空,KN5957,波音737(中型),北京,大兴国际机场,20:30,温州,龙湾国际机场T2,22:55,,567,98.26%
2020-05-20,中国联合航空,KN2975,波音737(中型),北京,大兴国际机场,13:55,乌兰浩特,乌兰浩特机场,16:15,,361,100.00%
2020-05-20,中国联合航空,KN2958,波音737(中型),北京,大兴国际机场,10:00,乌兰浩特,乌兰浩特机场,12:10,,418,100.00%
2020-05-20,中国联合航空,KN5731,波音737(中型),北京,大兴国际机场,16:00,梧州,西江机场,19:25,,713,93%
2020-05-20,河北航空,NS8031,波音738(中型),北京,大兴国际机场,15:45,西安,咸阳国际机场T3,17:55,,390,98.32%
2020-05-20,南方航空,CZ8823,空客321(中型),北京,大兴国际机场,12:50,西安,咸阳国际机场T3,15:15,,500,
2020-05-20,厦门航空,MF7197,波音738(中型),北京,大兴国际机场,15:45,西安,咸阳国际机场T3,17:55,,670,98.32%
2020-05-20,厦门航空,MF8201,波音738(中型),北京,大兴国际机场,16:00,西宁,曹家堡机场T2,18:20,,620,
2020-05-20,南方航空,CZ5111,波音738(中型),北京,大兴国际机场,16:00,西宁,曹家堡机场T2,18:20,,1230,
2020-05-20,中国联合航空,KN2965,波音737(中型),北京,大兴国际机场,19:30,锡林浩特,锡林浩特机场,21:05,,298,100.00%
2020-05-20,中国联合航空,KN5969,波音737(中型),北京,大兴国际机场,10:00,烟台,蓬莱国际机场,11:30,,328,100.00%
2020-05-20,中国联合航空,KN5519,波音737(中型),北京,大兴国际机场,07:10,伊春,林都机场,09:35,,511,97%
2020-05-20,中国联合航空,KN5907,波音737(中型),北京,大兴国际机场,10:15,义乌,义乌机场,12:30,,628,
2020-05-20,中国联合航空,KN5651,波音737(中型),北京,大兴国际机场,10:10,榆林,榆阳机场,11:50,,290,100%
2020-05-20,东方航空,MU9708,波音737(中型),北京,大兴国际机场,20:20,昭通,昭通机场,23:40,,855,100.00%
2020-05-20,中国联合航空,KN5831,波音737(中型),北京,大兴国际机场,09:10,珠海,金湾机场,12:25,,707,93.10%
2020-05-20,南方航空,CZ3734,波音738(中型),北京,大兴国际机场,16:00,珠海,金湾机场,19:30,,810,100.00%
2020-05-20,河北航空,NS8021,波音738(中型),北京,大兴国际机场,07:40,遵义(新舟),新舟机场,10:50,,450,100%
2020-05-20,厦门航空,MF7187,波音738(中型),北京,大兴国际机场,07:40,遵义(新舟),新舟机场,10:50,,540,100%
2020-05-21,南方航空,CZ6113,空客320(中型),鞍山,腾鳌机场,12:35,北京,大兴国际机场,14:10,,700,100%
2020-05-21,中国联合航空,KN5518,波音737(中型),白城,长安机场,15:45,北京,大兴国际机场,18:00,,358,100%
2020-05-21,南方航空,CZ2801,空客320(中型),重庆,江北国际机场T3,08:00,北京,大兴国际机场,10:35,,650,100.00%
2020-05-21,厦门航空,MF8456,波音738(中型),重庆,江北国际机场T3,11:00,北京,大兴国际机场,13:35,,790,100%
2020-05-21,南方航空,CZ8816,空客321(中型),重庆,江北国际机场T3,17:20,北京,大兴国际机场,20:05,,890,
2020-05-21,东方航空,MU5528,空客321(中型),重庆,江北国际机场T3,15:00,北京,大兴国际机场,17:35,,950,
2020-05-21,南方航空,CZ5803,波音738(中型),重庆,江北国际机场T3,11:00,北京,大兴国际机场,13:35,,1070,100%
2020-05-21,中国联合航空,KN5216,波音737(中型),成都,双流国际机场T2,22:15,北京,大兴国际机场,00:50 +1天,,621,93%
2020-05-21,中国联合航空,KN5218,波音737(中型),成都,双流国际机场T2,11:35,北京,大兴国际机场,16:25,鄂尔多斯,710,100%
2020-05-21,河北航空,NS8002,波音738(中型),成都,双流国际机场T2,20:05,北京,大兴国际机场,22:50,,793,100%
2020-05-21,中国联合航空,KN5228,波音737(中型),成都,双流国际机场T2,20:10,北京,大兴国际机场,23:00,,808,
2020-05-21,厦门航空,MF7168,波音738(中型),成都,双流国际机场T2,20:05,北京,大兴国际机场,22:50,,850,100%
2020-05-21,东方航空,MU5232,空客330(大型),成都,双流国际机场T2,07:55,北京,大兴国际机场,10:35,,1175,
2020-05-21,中国联合航空,KN5902,波音737(中型),池州,九华山机场,10:55,北京,大兴国际机场,12:50,,330,100%
2020-05-21,中国联合航空,KN2922,波音737(中型),赤峰,玉龙机场,11:10,北京,大兴国际机场,12:40,,398,96.61%
2020-05-21,首都航空,JD5564,空客320(中型),揭阳,潮汕机场,10:25,北京,大兴国际机场,13:35,,1145,
2020-05-21,中国联合航空,KN5530,波音737(中型),长春,龙嘉国际机场T2,11:50,北京,大兴国际机场,13:50,,270,97%
2020-05-21,河北航空,NS8018,波音738(中型),长春,龙嘉国际机场T2,19:50,北京,大兴国际机场,22:15,,300,100%
2020-05-21,厦门航空,MF7184,波音738(中型),长春,龙嘉国际机场T2,19:50,北京,大兴国际机场,22:15,,600,100%
2020-05-21,中国联合航空,KN2912,波音737(中型),长沙,黄花国际机场T2,17:20,北京,大兴国际机场,22:15,吕梁,719,
2020-05-21,厦门航空,MF8191,波音738(中型),长沙,黄花国际机场T2,08:40,北京,大兴国际机场,11:05,,790,94.87%
2020-05-21,厦门航空,MF8147,波音738(中型),长沙,黄花国际机场T2,18:40,北京,大兴国际机场,21:00,,790,100.00%
2020-05-21,南方航空,CZ5080,波音738(中型),长沙,黄花国际机场T2,08:40,北京,大兴国际机场,11:05,,870,94.87%
2020-05-21,南方航空,CZ5060,波音738(中型),长沙,黄花国际机场T2,18:40,北京,大兴国际机场,21:00,,870,100.00%
2020-05-21,中国联合航空,KN2928,波音737(中型),长治,长治机场,20:40,北京,大兴国际机场,22:05,,498,91.29%
2020-05-21,南方航空,CZ6121,空客320(中型),大连,周水子国际机场,13:20,北京,大兴国际机场,14:50,,720,100.00%
2020-05-21,中国联合航空,KN5770,波音737(中型),东营,胜利机场,20:55,北京,大兴国际机场,22:15,,318,97%
2020-05-21,中国联合航空,KN5218,波音737(中型),鄂尔多斯,伊金霍洛机场,14:50,北京,大兴国际机场,16:25,,400,
2020-05-21,中国联合航空,KN5952,波音737(中型),佛山,沙堤机场,07:50,北京,大兴国际机场,12:30,上饶,491,
2020-05-21,厦门航空,MF8115,波音738(中型),福州,长乐国际机场,08:00,北京,大兴国际机场,11:00,,600,100%
2020-05-21,中国联合航空,KN5776,波音737(中型),福州,长乐国际机场,08:00,北京,大兴国际机场,10:45,,618,100%
2020-05-21,厦门航空,MF8107,波音738(中型),福州,长乐国际机场,12:00,北京,大兴国际机场,15:00,,1130,100%
2020-05-21,南方航空,CZ5048,波音738(中型),福州,长乐国际机场,08:00,北京,大兴国际机场,11:00,,1200,100%
2020-05-21,南方航空,CZ5042,波音738(中型),福州,长乐国际机场,12:00,北京,大兴国际机场,15:00,,1200,100%
2020-05-21,中国联合航空,KN5900,波音737(中型),广州,白云国际机场T1,21:50,北京,大兴国际机场,00:50 +1天,,693,98.32%
2020-05-21,厦门航空,MF8188,波音738(中型),广州,白云国际机场T2,12:35,北京,大兴国际机场,15:25,,1020,
2020-05-21,东方航空,MU9662,空客321(中型),广州,白云国际机场T1,12:45,北京,大兴国际机场,15:45,,1020,
2020-05-21,南方航空,CZ5024,波音738(中型),广州,白云国际机场T2,12:35,北京,大兴国际机场,15:25,,1370,
2020-05-21,南方航空,CZ6187,波音738(中型),贵阳,龙洞堡国际机场T2,11:00,北京,大兴国际机场,13:55,,1060,100.00%
2020-05-21,河北航空,NS8030,波音738(中型),桂林,两江国际机场T2,12:35,北京,大兴国际机场,15:25,,460,93%
2020-05-21,厦门航空,MF7196,波音738(中型),桂林,两江国际机场T2,12:35,北京,大兴国际机场,15:25,,550,93%
2020-05-21,南方航空,CZ6365,空客321(中型),海口,美兰国际机场,12:55,北京,大兴国际机场,16:50,,1370,100.00%
2020-05-21,中国联合航空,KN2976,波音737(中型),海拉尔,呼伦贝尔东山国际机场,20:00,北京,大兴国际机场,23:55,乌兰浩特,421,96.61%
2020-05-21,中国联合航空,KN5620,波音737(中型),汉中,城固机场,20:50,北京,大兴国际机场,23:00,,280,100%
2020-05-21,首都航空,JD5352,空客320(中型),杭州,萧山国际机场T3,17:50,北京,大兴国际机场,20:15,,340,97%
2020-05-21,南方航空,CZ6164,空客321(中型),杭州,萧山国际机场T3,21:10,北京,大兴国际机场,23:35,,590,96.61%
2020-05-21,河北航空,NS8020,波音738(中型),杭州,萧山国际机场T3,18:35,北京,大兴国际机场,20:55,,610,100%
2020-05-21,厦门航空,MF7186,波音738(中型),杭州,萧山国际机场T3,18:35,北京,大兴国际机场,20:55,,850,100%
2020-05-21,厦门航空,MF8149,波音738(中型),杭州,萧山国际机场T3,10:00,北京,大兴国际机场,12:25,,880,100%
2020-05-21,南方航空,CZ5062,波音738(中型),杭州,萧山国际机场T3,10:00,北京,大兴国际机场,12:25,,1190,100%
2020-05-21,东方航空,MU5148,空客321(中型),杭州,萧山国际机场T3,16:00,北京,大兴国际机场,18:20,,1515,100%
2020-05-21,首都航空,JD5870,空客 A320(中型),合肥,新桥国际机场,23:00,北京,大兴国际机场,00:55 +1天,,250,100.00%
2020-05-21,中国联合航空,KN5822,波音737(中型),怀化,芷江机场,11:15,北京,大兴国际机场,13:50,,511,100%
2020-05-21,中国联合航空,KN5616,波音737(中型),惠州,平潭机场,07:15,北京,大兴国际机场,11:40,信阳,583,
2020-05-21,首都航空,JD5316,空客319(中型),鸡西,兴凯湖机场,17:20,北京,大兴国际机场,20:15,,985,93%
2020-05-21,中国联合航空,KN5968,波音737(中型),晋江,晋江机场,12:10,北京,大兴国际机场,14:40,,547,
2020-05-21,厦门航空,MF8113,波音738(中型),晋江,晋江机场,13:30,北京,大兴国际机场,16:10,,690,100%
2020-05-21,南方航空,CZ5046,波音738(中型),晋江,晋江机场,13:30,北京,大兴国际机场,16:10,,950,100%
2020-05-21,南方航空,CZ6160,空客321(中型),昆明,长水国际机场,20:05,北京,大兴国际机场,23:30,,790,89.44%
2020-05-21,中国联合航空,KN5256,波音737(中型),昆明,长水国际机场,11:45,北京,大兴国际机场,16:45,巴中,1018,98.32%
2020-05-21,河北航空,NS8026,波音738(中型),兰州,中川机场T2,17:35,北京,大兴国际机场,19:55,,650,97%
2020-05-21,厦门航空,MF7192,波音738(中型),兰州,中川机场T2,17:35,北京,大兴国际机场,19:55,,700,97%
2020-05-21,首都航空,JD5216,空客320(中型),丽江,三义机场,14:25,北京,大兴国际机场,18:05,,2165,93%
2020-05-21,中国联合航空,KN5906,波音737(中型),连云港,白塔埠机场,10:20,北京,大兴国际机场,11:50,,323,98.32%
2020-05-21,中国联合航空,KN2912,波音737(中型),吕梁,吕梁机场,20:40,北京,大兴国际机场,22:15,,308,
2020-05-21,中国联合航空,KN2936,波音737(中型),满洲里,满洲里西郊国际机场,12:00,北京,大兴国际机场,14:30,,638,93%
2020-05-21,首都航空,JD5768,空客320(中型),南昌,昌北国际机场T2,22:35,北京,大兴国际机场,01:05 +1天,,320,87%
2020-05-21,中国联合航空,KN2928,波音737(中型),南昌,昌北国际机场T2,18:15,北京,大兴国际机场,22:05,长治,430,97%
2020-05-21,河北航空,NS8008,波音738(中型),南昌,昌北国际机场T2,12:35,北京,大兴国际机场,15:15,,500,100%
2020-05-21,厦门航空,MF7174,波音738(中型),南昌,昌北国际机场T2,12:35,北京,大兴国际机场,15:15,,570,100%
2020-05-21,南方航空,CZ6945,空客320(中型),南充,高坪机场,20:30,北京,大兴国际机场,23:05,,1510,100%
2020-05-21,首都航空,JD5836,空客 A320(中型),南宁,吴圩国际机场T2,12:30,北京,大兴国际机场,16:05,,430,
2020-05-21,南方航空,CZ3277,波音737(中型),南宁,吴圩国际机场T2,08:00,北京,大兴国际机场,11:25,,470,98.32%
2020-05-21,河北航空,NS8006,波音738(中型),南通,兴东国际机场T3,10:55,北京,大兴国际机场,12:50,,830,100%
2020-05-21,厦门航空,MF7172,波音738(中型),南通,兴东国际机场T3,10:55,北京,大兴国际机场,12:50,,860,100%
2020-05-21,中国联合航空,KN5760,波音737(中型),南阳,姜营机场,15:35,北京,大兴国际机场,17:25,,445,
2020-05-21,中国联合航空,KN5992,波音737(中型),宁波,栎社国际机场T2,16:10,北京,大兴国际机场,18:35,,618,100%
2020-05-21,河北航空,NS8028,波音738(中型),宁波,栎社国际机场T2,11:55,北京,大兴国际机场,14:10,,673,97%
2020-05-21,厦门航空,MF7194,波音738(中型),宁波,栎社国际机场T2,11:55,北京,大兴国际机场,14:10,,690,97%
